timestamp,ax,ay,az,gx,gy,gz,activity
347532, -0.033325, 1.631714, 0.192139, -16.235352, 16.113281, -164.306641,rlswing
347552, -0.034058, 1.698364, 0.155884, 6.896975, -3.479005, -89.111359,rlswing
347572, -0.033203, 1.615967, 0.069702, 18.798828, -14.404301, -20.874023,rlswing
347592, -0.035645, 1.497925, -0.020386, 16.906738, -14.038090, 22.705086,rlswing
347612, 0.018677, 1.371094, -0.060303, 8.728027, 1.770020, 63.110367,rlswing
347632, 0.036011, 1.427612, -0.039063, 18.798828, 10.620117, 87.524414,rlswing
347652, 0.042725, 1.566406, -0.027588, 43.884277, 14.587406, 130.371094,rlswing
347672, 0.062622, 1.626343, -0.065796, 66.772461, 17.395020, 190.979065,rlswing
347692, 0.110474, 1.486816, -0.144775, 69.458008, 24.169930, 255.188049,rlswing
347712, 0.165894, 1.140869, -0.213501, 60.668961, 39.916992, 289.550781,rlswing
347732, 0.207642, 0.911987, -0.217773, 49.438492, 58.959976, 285.522461,rlswing
347752, 0.277344, 0.890503, -0.179688, 55.908218, 81.115723, 276.916504,rlswing
347772, 0.339722, 0.923096, -0.045654, 62.133804, 90.087921, 289.794922,rlswing
347792, 0.348633, 0.918335, -0.021973, 50.842300, 89.599640, 315.307617,rlswing
347812, 0.311768, 0.884888, -0.024292, 41.625977, 91.369659, 347.595215,rlswing
347832, 0.286621, 0.639038, 0.037720, 45.654312, 96.435577, 393.188599,rlswing
347852, 0.292603, 0.258545, 0.114746, 43.701172, 94.238312, 416.259888,rlswing
347872, 0.319458, -0.051392, 0.176514, 26.916512, 79.895020, 399.109009,rlswing
347892, 0.376587, -0.232788, 0.147949, 14.770512, 67.871094, 362.671021,rlswing
347912, 0.415405, -0.358032, 0.107300, 0.793457, 62.744156, 324.157715,rlswing
347932, 0.439087, -0.454224, 0.119385, -3.906251, 68.603516, 297.668457,rlswing
347952, 0.511841, -0.820801, 0.239746, -26.611336, 58.166519, 285.217285,rlswing
347972, 0.550171, -1.204346, 0.241333, -38.574219, 41.564941, 232.421936,rlswing
347992, 0.571167, -1.345093, 0.228760, -44.250504, 34.057617, 144.165039,rlswing
348012, 0.581665, -1.248535, 0.290039, -43.212891, 28.442390, 75.256348,rlswing
348032, 0.611572, -1.175171, 0.317749, -35.156250, 5.859377, 35.522461,rlswing
348052, 0.626343, -1.213379, 0.313843, -27.526863, -14.953617, 10.681152,rlswing
348072, 0.625122, -1.268555, 0.250244, -18.859863, -37.597656, -21.240234,rlswing
348092, 0.545532, -1.315430, 0.225586, -6.469728, -40.161133, -60.546890,rlswing
348112, 0.410645, -1.451904, 0.530640, -13.671879, -69.824219, -145.324707,rlswing
348132, 0.338013, -1.411011, 0.478516, -33.142090, -130.065918, -230.773987,rlswing
348152, 0.307739, -1.081909, 0.077026, -50.231949, -161.254883, -317.260742,rlswing
348172, 0.357422, -0.618408, -0.257568, -67.199707, -152.526855, -372.436646,rlswing
