Sequence No,Buffer_Size,ax,ay,az,gx,gy,gz,mx,my,mz
769,100,0.1889648,0.6593018,0.2657471,-89.5572,28.68103,31.43997,-0.2431641,-0.2832031,-0.8037109
770,100,0.6832275,1.245605,0.0970459,-47.21604,-129.9992,4.022522,-0.2779541,-0.2498779,-0.8012695
771,100,0.5820313,0.9787598,-0.04882813,3.401947,-9.764709,24.89029,-0.2779541,-0.2498779,-0.8012695
773,100,0.1815186,1.309082,-0.05578613,-87.845,24.85291,19.78363,-0.2779541,-0.2498779,-0.8012695
774,100,0.2683105,0.7539063,-0.1934814,50.20676,38.93173,-,-0.2779541,-0.2498779,-0.8012695
775,100,0.1953125,1.068726,0.1625977,93.1685,-1.786957,-35.784,-0.2779541,-0.2498779,-0.8012695
776,100,0.1784668,0.6019287,0.2880859,-71.89697,30.69229,21.52573,-0.3259277,-0.2054443,-0.8458252
777,100,0.3745117,0.7402344,-0.2116699,4.239349,17.06207,26.01181,-0.3259277,-0.2054443,-0.8458252
778,100,0.4483643,1.127441,-0.06018066,17.33124,22.89398,32.8157,-0.3259277,-0.2054443,-0.8458252
779,100,0.2344971,0.776123,0.03820801,144.0556,-172.3254,-54.12461,-0.3259277,-0.2054443,-0.8458252
780,100,0.09069824,0.9663086,0.1220703,-96.71998,29.89975,3.671112,-0.3259277,-0.2054443,-0.8458252
781,100,0.9984131,1.218384,0.1018066,-103.2771,-89.96842,-2.056122,-0.3259277,-0.2054443,-0.8458252
782,100,0.4326172,0.9731445,-0.008056641,-4.934692,-22.68463,11.73111,-0.307251,-0.2469482,-0.7625732
783,100,0.01403809,0.8271484,0.07519531,16.35178,-37.95227,-11.59653,-0.307251,-0.2469482,-0.7625732
784,100,0.1044922,1.325806,-0.04370117,-115.883,19.32007,5.286102,-0.307251,-0.2469482,-0.7625732
785,100,0.0703125,0.8560791,-0.0480957,40.01587,-8.830109,-54.65546,-0.307251,-0.2469482,-0.7625732
787,100,0.3172607,0.5181885,0.5065918,25.59311,27.64923,-11.68625,-0.307251,-0.2469482,-0.7625732
788,100,0.2561035,1.231689,-0.1772461,-88.26371,44.27018,8.852539,-0.307251,-0.2469482,-0.7625732
789,100,0.07714844,0.9396973,-0.104248,15.58167,25.31647,11.2825,-0.2957764,-0.2539063,-0.762207
790,100,0.1087646,1.116699,-0.08959961,49.91516,-66.99966,-31.73905,-0.2957764,-0.2539063,-0.762207
791,100,0.1414795,0.5427246,0.3851318,-61.2201,10.60211,15.99289,-0.2957764,-0.2539063,-0.762207
792,100,0.4628906,0.9460449,0.01904297,-27.70905,36.51672,91,-0.2957764,-0.2539063,-0.762207
793,100,0.4285889,1.0354,-0.0612793,32.96524,-7.865601,34.17648,-0.2957764,-0.2539063,-0.762207
794,100,-0.1599121,0.6390381,0.2794189,29.48853,-91.83015,-16.38916,-0.2957764,-0.2539063,-0.762207
795,100,0.2730713,1.137695,0.03234863,-91.39649,8.785248,15.17792,-0.3597412,-0.2443848,-0.8173828
796,100,0.1783447,1.041626,-0.116333,10.55725,-7.035676,-61.41449,-0.3597412,-0.2443848,-0.8173828
797,100,0.4692383,1.034424,-0.1419678,22.12387,-5.473022,-5.577698,-0.3597412,-0.2443848,-0.8173828
798,100,0.1644287,0.6231689,0.3084717,20.04532,15.94803,-23617,-0.3597412,-0.2443848,-0.8173828
799,100,0.0604248,1.263184,-0.07287598,-88.56278,23.68653,9.181519,-0.3597412,-0.2443848,-0.8173828
800,100,0.02307129,0.71875,-0.01904297,24.64356,39.43268,-5.43961,-0.3597412,-0.2443848,-0.8173828
801,100,0.3856201,1.167114,0.3822021,122.2308,-15.26016,-39.23828,-0.3354492,-0.2576904,-0.7738037
802,100,0.1142578,0.7424316,0.2087402,-82.37198,59.59015,28.47168,-0.3354492,-0.2576904,-0.7738037
803,100,0.4157715,0.7635498,-0.04907227,7.147828,17.77237,27.81372,-0.3354492,-0.2576904,-0.7738037
804,100,0.3978271,1.050659,-0.08422852,28.11279,11.35727,2853,-0.3354492,-0.2576904,-0.7738037
805,100,0.185791,0.5678711,0.2738037,156.6092,-167.316,-64.6952,-0.3354492,-0.2576904,-0.7738037
806,100,0.0814209,1.173462,-0.1422119,-99.22471,36.31485,23.49961,-0.3354492,-0.2576904,-0.7738037
807,100,0.6877441,0.9152832,-0.161499,30.18387,-4.478607,-0.26892,-0.3354492,-0.2576904,-0.7738037
808,100,0.4284668,1.040527,0.03833008,5.555268,-9.495544,-6.190796,-0.2541504,-0.279541,-0.7512207
809,100,0.1159668,0.6177979,0.2774658,13.23395,-0.8000184,-8.703003,-0.2541504,-0.279541,-0.7512207
810,100,0.2409668,1.464233,-0.144165,-119.6663,34.10172,8.142242,-0.2541504,-0.279541,-0.7512207
811,100,0.1368408,0.7943115,-0.01611328,47.70203,27.5969,-34.32602,-0.2541504,-0.279541,-0.7512207
812,100,0.3468018,1.036987,0.0838623,106.2454,-18.57986,-36.6214,-0.2541504,-0.279541,-0.7512207
813,100,0.2437744,0.5946045,0.3394775,-63.26126,18.86398,30.27359,-0.2541504,-0.279541,-0.7512207
814,100,0.324585,1.004883,-0.03369141,2.250519,58.16956,19.4397,-0.2879639,-0.2615967,-0.8060303
815,100,0.2324219,0.8818359,-0.07885742,36.80832,30.93903,18.97614,-0.2879639,-0.2615967,-0.8060303
816,100,0.3630371,1.195923,0.04284668,114.298,-88.63755,-7.663727,-0.2879639,-0.2615967,-0.8060303
818,100,0.5710449,1.069092,-0.05200195,-1.996307,-60.88364,-50.22171,-0.2879639,-0.2615967,-0.8060303
819,100,0.399292,1.042725,-0.01586914,4.015045,-6.833802,-12.00775,-0.2879639,-0.2615967,-0.8060303
820,100,-0.1867676,0.5864258,0.1824951,20.14252,-41.17477,0.594452,-0.3641357,-0.237793,-0.7609863
821,100,0.4193115,1.05896,-0.1429443,-110.7016,26.4679,15.549,-0.3641357,-0.237793,-0.7609863
822,100,0.04589844,0.8863525,-0.01464844,39.7168,-21.42853,-43.93372,-0.3641357,-0.237793,-0.7609863
823,100,0.3087158,1.036133,-0.03210449,11.92551,-7.4469,-14.64707,-0.3641357,-0.237793,-0.7609863
824,100,0.3902588,0.5129395,0.3251953,-14.03397,49.27216,4.575806,-0.3641357,-0.237793,-0.7609863
825,100,0.2573242,0.8554688,-0.03308105,-37.73544,23.74634,12.68067,-0.3641357,-0.237793,-0.7609863
826,100,0.2252197,0.923584,-0.1657715,51.73951,60.15839,11785,-0.3641357,-0.237793,-0.7609863
827,100,0.2224121,1.271729,0.02307129,102.7313,-38.83453,-27.51465,-0.2957764,-0.2763672,-0.7271729
828,100,0.2017822,0.6309814,0.2915039,-86.04309,67.48566,205658,-0.2957764,-0.2763672,-0.7271729
829,100,0.3668213,0.8253174,0.04443359,-18.66211,-21.20422,22.99118,-0.2957764,-0.2763672,-0.7271729
830,100,0.3909912,0.9729004,-0.02587891,6.39267,-5.622559,22.55005,-0.2957764,-0.2763672,-0.7271729
831,100,0.4262695,0.9135742,0.2541504,136.6013,-105.6622,-8.972168,-0.2957764,-0.2763672,-0.7271729
832,100,0.2641602,0.9078369,0.02111816,-92.86942,50.08713,7.170258,-0.2957764,-0.2763672,-0.7271729
833,100,0.8706055,0.9411621,-0.001098633,-48.56934,-84.34586,-3.805695,-0.3084717,-0.2788086,-0.7216797
834,100,0.4111328,1.061279,-0.01098633,22.10892,5.33844,5.3765,-0.3084717,-0.2788086,-0.7216797
835,100,-0.02722168,0.6020508,0.1900635,22.55005,12.91245,5.271149,-0.3084717,-0.2788086,-0.7216797
836,100,0.1173096,0.982666,-0.04492188,-74.89517,23.55194,8.067474,-0.3084717,-0.2788086,-0.7216797
837,100,0.2075195,0.8203125,-0.04724121,34.89426,44.69635,1.96686,-0.3084717,-0.2788086,-0.7216797
838,100,0.1715088,0.975708,0.04663086,40.62897,-12.09,-19.67896,-0.3084717,-0.2788086,-0.7216797
839,100,0.1424561,0.4443359,0.3831787,-18.15369,19.61166,-4.187012,-0.3487549,-0.2540283,-0.7628174
840,100,0.1867676,0.7723389,0.09594727,-33.60825,33.18954,5.330963,-0.3487549,-0.2540283,-0.7628174
841,100,0.2873535,0.8920898,-0.02966309,46.67023,61.14533,1.5033,-0.3487549,-0.2540283,-0.7628174
842,100,0.5062256,1.147705,-0.114502,120.8701,-35.55222,-34.41574,-0.3487549,-0.2540283,-0.7628174
843,100,0.004272461,0.736084,0.1693115,-101.1612,99.60603,30.22873,-0.3487549,-0.2540283,-0.7628174
844,100,0.4348145,0.9368896,0.008056641,24.91272,-23.03604,17.97424,-0.3487549,-0.2540283,-0.7628174
845,100,0.4307861,1,-0.04370117,11.66382,-4.515991,16.2315,-0.2874756,-0.2791748,-0.7338867
846,100,0.4360352,0.8770752,0.1046143,115.726,-221.9116,-34.66995,-0.2874756,-0.2791748,-0.7338867
847,100,0.3747559,1.083618,-0.05773926,-81.27289,39.97849,27.46979,-0.2874756,-0.2791748,-0.7338867
848,100,0.9212646,1.111938,-0.2456055,-38.0719,-74.62601,-51.82923,-0.2874756,-0.2791748,-0.7338867
849,100,0.3432617,1.025024,-0.06079102,98.85087,41.3916,-28.89038,-0.2874756,-0.2791748,-0.7338867
850,100,0.1636963,0.2988281,0.4345703,-1.59256,38.32611,5.42,-0.2874756,-0.2791748,-0.7338867
851,100,0.07409668,0.979248,0.03820801,7.177735,60.95093,12.44141,-0.2874756,-0.2791748,-0.7338867
852,100,0.25,0.8920898,-0.02429199,5.981446,14.51248,35.97839,-0.2828369,-0.2644043,-0.7272949
853,100,0.2192383,1.246338,0.01928711,172.0039,-101.2808,-0.1719666,-0.2828369,-0.2644043,-0.7272949
854,100,0.3000488,1.092163,-0.2009277,-88.56278,49.73572,12.95731,-0.2828369,-0.2644043,-0.7272949
855,100,0.6610107,0.8417969,-0.1544189,21.62292,-34.91669,-56.8013,-0.2828369,-0.2644043,-0.7272949
856,100,0.3859863,1.052612,-0.1456299,48.58429,20.99487,-14.46762,-0.2828369,-0.2644043,-0.7272949
857,100,0.1351318,0.5093994,0.3967285,20.95749,36.39709,10.1236,-0.2828369,-0.2644043,-0.7272949
858,100,0.2321777,0.9313965,0.06115723,-19.36493,49.33945,963,-0.3317871,-0.2581787,-0.7940674
859,100,0.144165,0.8459473,-0.1960449,31.49979,44.09821,10.98343,-0.3317871,-0.2581787,-0.7940674
860,100,0.3046875,1.250854,0.142334,95.80033,-38.74481,-32.47177,-0.3317871,-0.2581787,-0.7940674
861,100,0.03149414,0.6459961,0.2122803,-89.1684,63.41828,-0.02990723,-0.3317871,-0.2581787,-0.7940674
862,100,0.4089355,0.8436279,-0.1098633,17.07703,25.34638,14.31061,-0.3317871,-0.2581787,-0.7940674
863,100,0.4412842,0.9527588,0.001953125,5.764618,-8.21701,24.99497,-0.3317871,-0.2581787,-0.7940674
864,100,0.006103516,1.182495,0.1368408,145.9099,-46.04966,-6.078644,-0.3031006,-0.2619629,-0.715332
865,100,0.1099854,0.7678223,0.1351318,-89.57215,65.62393,9.577789,-0.3031006,-0.2619629,-0.715332
866,100,0.5046387,0.9846191,0.05249023,-9.151611,-12.09,23.82858,-0.3031006,-0.2619629,-0.715332
867,100,0.5864258,0.9423828,0.1097412,-0.269165,-9.009552,34.61014,-0.3031006,-0.2619629,-0.715332
868,100,0.21875,0.9443359,-0.000488281,111.2399,-87.06741,-2.003784,-0.3031006,-0.2619629,-0.715332
869,100,0.2226563,0.682251,0.2250977,-97.75925,39.95605,10.06378,-0.3031006,-0.2619629,-0.715332
870,100,0.3527832,0.8862305,-0.1589355,116.1522,82.31216,16.04523,-0.3112793,-0.2962646,-0.6583252
871,100,0.4702148,0.9486084,-0.1726074,15.20783,3.147736,243988,-0.3112793,-0.2962646,-0.6583252
872,100,0.3562012,1.127441,0.3918457,152.9904,-125.4683,-11.41708,-0.3112793,-0.2962646,-0.6583252
873,100,0.2012939,0.9437256,-0.02478027,-91.88248,71.32126,7.72003,-0.3112793,-0.2962646,-0.6583252
874,100,0.5826416,0.9436035,0.02856445,49.48899,1.338348,6.160889,-0.3112793,-0.2962646,-0.6583252
875,100,0.4577637,0.9476318,-0.02258301,33.47366,27.67166,5.615082,-0.3112793,-0.2962646,-0.6583252
876,100,0.2019043,0.7692871,0.4012451,155.2559,-112.7876,-8.605804,-0.3112793,-0.2962646,-0.6583252
877,100,0.1877441,0.97229,0.0802002,-77.43729,93.57224,21.67526,-0.3719482,-0.2943115,-0.6864014
878,100,0.7589111,0.9985352,-0.02746582,-49.7432,-69.58664,34.63257,-0.3719482,-0.2943115,-0.6864014
879,100,0.4752197,0.9545898,0.1032715,-14.40033,-12.96478,10.99091,-0.3719482,-0.2943115,-0.6864014
880,100,0.4776611,0.9725342,0.2559814,147.151,-136.4592,-19.79858,-0.3719482,-0.2943115,-0.6864014
881,100,0.2131348,1.009277,-0.04882813,-94.70124,63.08182,403839,-0.3719482,-0.2943115,-0.6864014
882,100,0.9304199,1.13916,-0.08374023,-64.08371,-144.5341,-3.058014,-0.3719482,-0.2943115,-0.6864014
883,100,0.5938721,0.9865723,0.01477051,4.628143,-9.570313,1.786957,-0.2926025,-0.2954102,-0.7050781
884,100,-0.1514893,0.6107178,0.1326904,36.06812,-10.57968,-21.25656,-0.2926025,-0.2954102,-0.7050781
885,100,0.4388428,1.306519,-0.09533691,-114.7167,59.09668,22.34818,-0.2926025,-0.2954102,-0.7050781
886,100,0.1942139,0.8778076,-0.2027588,61.82572,33.13721,-38.48312,-0.2926025,-0.2954102,-0.7050781
887,100,0.3712158,1.057983,-0.09326172,63.99399,-11.02081,-17.19666,-0.2926025,-0.2954102,-0.7050781
888,100,0.1534424,0.451416,0.4550781,-76.80176,45.36927,3.708496,-0.2926025,-0.2954102,-0.7050781
889,100,0.5061035,0.7989502,-0.08691406,-10.7666,17.38358,8.448792,-0.3061523,-0.2800293,-0.7667236
890,100,0.2460938,0.9193115,-0.05383301,19.02847,37.28683,11.28998,-0.3061523,-0.2800293,-0.7667236
891,100,0.1085205,1.182983,-0.03125,107.18,-62.48368,-20.63599,-0.3061523,-0.2800293,-0.7667236
892,100,0.1209717,0.7354736,0.2979736,-106.8137,76.02417,3.895416,-0.3061523,-0.2800293,-0.7667236
893,100,0.8981934,0.8218994,-0.1409912,-68.29315,-59.11164,37.58591,-0.3061523,-0.2800293,-0.7667236
894,100,0.4909668,0.9143066,0.05029297,-24.48654,-8.388977,30.92407,-0.3061523,-0.2800293,-0.7667236
895,100,0.2475586,0.9227295,0.3497314,188.1912,-129.2516,-7.514191,-0.3265381,-0.2728271,-0.7932129
896,100,0.2235107,1.036133,0.03918457,-103.2024,98.85835,9.959106,-0.3265381,-0.2728271,-0.7932129
897,100,0.4284668,0.8438721,-0.01550293,3.514099,-10.8638,1.15631,-0.3265381,-0.2728271,-0.7932129
898,100,0.352417,1.137085,-0.09448242,44.12064,6.960907,-20.8902,-0.3265381,-0.2728271,-0.7932129
899,100,0.2460938,0.08117676,0.5013428,-18.4079,50.09461,18.84155,-0.3265381,-0.2728271,-0.7932129
900,100,0.1549072,0.7573242,0.07971191,-68.30063,26.01181,7.230072,-0.3265381,-0.2728271,-0.7932129
901,100,0.2695313,0.9459229,-0.2393799,-7.82074,-7.491761,20.74814,-0.3265381,-0.2728271,-0.7932129
902,100,0.2210693,1.101929,0.02368164,162.1944,-48.94318,-7.237549,-0.3149414,-0.2884521,-0.689209
903,100,0.1964111,0.7647705,0.04870605,-112.4138,106.3052,31.20819,-0.3149414,-0.2884521,-0.689209
904,100,0.7078857,1.566528,0.227417,-40.18036,-69.59412,9.989014,-0.3149414,-0.2884521,-0.689209
905,100,0.6846924,1.025269,-0.005493164,-12.35916,5.787049,11.53671,-0.3149414,-0.2884521,-0.689209
906,100,-0.1274414,0.5385742,-0.03173828,19.0509,-48.82355,-15.75363,-0.3149414,-0.2884521,-0.689209
907,100,0.3447266,1.131714,0.004638672,-125.0122,57.07795,21.71265,-0.3149414,-0.2884521,-0.689209
908,100,0.09277344,0.7626953,-0.1844482,86.43936,54.9321,-25.72022,-0.2869873,-0.2757568,-0.7059326
909,100,0.286499,1.16333,-0.1202393,112.9746,-48.67402,-24.71832,-0.2869873,-0.2757568,-0.7059326
910,100,0.03149414,0.6654053,0.3780518,-64.78653,60.81635,26.34827,-0.2869873,-0.2757568,-0.7059326
911,100,0.5150146,0.9388428,0.03479004,-43.47015,-35.53726,1.32782,-0.2869873,-0.2757568,-0.7059326
912,100,0.5958252,1.049805,0.1447754,-34.52789,-27.94831,21463,-0.2869873,-0.2757568,-0.7059326
913,100,0.3345947,1.02478,0.2156982,185.7837,-118.4401,-8.276825,-0.2869873,-0.2757568,-0.7059326
914,100,0.08190918,0.9846191,-0.1036377,-96.4882,97.73682,11.46942,-0.3780518,-0.2423096,-0.7542725
915,100,0.7198486,0.7373047,0.0880127,12.53113,-44.39728,-54.34891,-0.3780518,-0.2423096,-0.7542725
916,100,0.3531494,1.154663,-0.03845215,20.81543,33.12225,-18256,-0.3780518,-0.2423096,-0.7542725
917,100,0.01940918,0.6047363,0.350708,34.98398,13.219,4.486084,-0.3780518,-0.2423096,-0.7542725
918,100,0.2670898,0.9158936,0.1591797,-86.54404,-7.327271,21.52573,-0.3780518,-0.2423096,-0.7542725
919,100,0.02722168,0.835083,-0.09997559,29.74274,61.79581,-18.67706,-0.3780518,-0.2423096,-0.7542725
920,100,0.3187256,1.07312,-0.03613281,63.80707,-18.9238,-12.90497,-0.4104004,-0.2587891,-0.7408447
921,100,0.2297363,0.440918,0.4152832,-18.85651,24.6286,-4.807587,-0.4104004,-0.2587891,-0.7408447
922,100,0.4095459,1.031128,0.1401367,-39.54483,16.40411,28.84552,-0.4104004,-0.2587891,-0.7408447
923,100,0.2060547,0.9753418,-0.06835938,9.308624,9.031982,6.29944,-0.4104004,-0.2587891,-0.7408447
924,100,0.1046143,1.279175,0.1430664,146.5753,-78.36441,-13.75733,-0.4104004,-0.2587891,-0.7408447
925,100,0.02746582,0.9346924,0.05004883,-105.1837,63.95661,13.56293,-0.4104004,-0.2587891,-0.7408447
926,100,0.588501,1.039673,-0.09387207,-49.9675,-83.75519,22.07901,-0.4104004,-0.2587891,-0.7408447
927,100,0.5270996,0.9714355,-0.02282715,21.79489,7.177735,0.2542114,-0.3312988,-0.2744141,-0.6608887
928,100,-0.03527832,0.6035156,0.1448975,15.00595,-4.949646,-14.21341,-0.3312988,-0.2744141,-0.6608887
929,100,0.2276611,1.402222,-0.09765625,-101.4752,17.2789,1.00964,-0.3312988,-0.2744141,-0.6608887
930,100,0.1419678,0.8079834,-0.1326904,59.38828,60.51728,-25.27161,-0.3312988,-0.2744141,-0.6608887
931,100,0.3339844,1.120972,0.1409912,104.8174,-43.37296,-25.5333,-0.3312988,-0.2744141,-0.6608887
932,100,0.1409912,0.7071533,0.2532959,-78.24478,43.7468,11241,-0.3312988,-0.2744141,-0.6608887
933,100,0.3624268,0.8759766,-0.06726074,6.033783,25.24918,20.52383,-0.3775635,-0.2747803,-0.7514648
934,100,0.2178955,0.8925781,-0.04992676,23.39493,30.36331,15.20035,-0.3775635,-0.2747803,-0.7514648
935,100,0.3918457,1.07251,-0.112915,126.0964,-95.72556,-16.12747,-0.3775635,-0.2747803,-0.7514648
936,100,0.1156006,1.046753,-0.1630859,-100.8098,69.19785,16.9574,-0.3775635,-0.2747803,-0.7514648
937,100,0.7806396,1.1521,0.02319336,-27.76138,-87.59079,-0.657959,-0.3775635,-0.2747803,-0.7514648
938,100,0.5144043,0.9276123,0.006225586,10.961,12.36664,2.11279,-0.3775635,-0.2747803,-0.7514648
939,100,-0.004150391,0.6252441,0.07385254,11.80588,-22.19116,-6.826325,-0.3612061,-0.2514648,-0.7852783
940,100,0.2302246,1.403687,-0.2296143,-115.9204,25.38376,1.674805,-0.3612061,-0.2514648,-0.7852783
941,100,0.06616211,0.8686523,-0.1829834,51.66474,38.90182,-45.38422,-0.3612061,-0.2514648,-0.7852783
943,100,0.02685547,0.7565918,0.1661377,12.97226,-17.31628,0.37781,-0.3612061,-0.2514648,-0.7852783
944,100,0.2191162,1.50708,-0.1231689,-132.5638,37.01019,-1.899109,-0.3612061,-0.2514648,-0.7852783
945,100,0.08068848,0.9217529,-0.1791992,37.30927,11.31989,-51.08155,-0.3612061,-0.2514648,-0.7852783
946,100,0.3952637,0.9471436,0.04016113,-1.570129,-0.388794,-7.955323,-0.2797852,-0.3037109,-0.6640625
947,100,0.104126,0.6640625,0.1573486,4.344025,21.29395,-3.147736,-0.2797852,-0.3037109,-0.6640625
948,100,0.2001953,0.7591553,-0.04931641,-46.48331,39.36539,10.75165,-0.2797852,-0.3037109,-0.6640625
949,100,0.02001953,0.8399658,-0.1962891,33.17459,40.49438,-7.910462,-0.2797852,-0.3037109,-0.6640625
950,100,0.2756348,1.099854,-0.03430176,81.16074,-31.00632,-18.54996,-0.2797852,-0.3037109,-0.6640625
951,100,0.2911377,0.4989014,0.2979736,-34.04938,32.31476,1.143951,-0.2797852,-0.3037109,-0.6640625
952,100,0.3193359,0.9880371,0.02209473,-39.24576,20.83786,3.29376,-0.3565674,-0.2823486,-0.7373047
953,100,0.2747803,0.9127197,-0.0255127,25.1445,19.67148,9.510498,-0.3565674,-0.2823486,-0.7373047
954,100,0.328125,1.198486,-0.1022949,64.7641,-32.62878,-17.78732,-0.3565674,-0.2823486,-0.7373047
955,100,0.1508789,0.5216064,0.2036133,-40.9729,26.73706,-1809387,-0.3565674,-0.2823486,-0.7373047
956,100,0.4304199,0.8861084,0.06567383,-42.55798,21.74255,18.57986,-0.3565674,-0.2823486,-0.7373047
957,100,0.3243408,0.9204102,0.01208496,10.65445,11.1853,13.26386,-0.3565674,-0.2823486,-0.7373047
958,100,0.1245117,1.113037,-0.04064941,105.3183,-33.78769,-11.86569,-0.3187256,-0.2883301,-0.7255859
959,100,0.1557617,0.7038574,0.1484375,-71.72501,47.388,7.125397,-0.3187256,-0.2883301,-0.7255859
960,100,0.3682861,0.9133301,-0.1304932,-1.106567,-22.07901,8.418884,-0.3187256,-0.2883301,-0.7255859
961,100,0.3807373,0.9276123,-0.06726074,35.32043,37.9747,18.23593,-0.3187256,-0.2883301,-0.7255859
962,100,0.1466064,1.033813,-0.08984375,97.22092,-83.2019,11.14792,-0.3187256,-0.2883301,-0.7255859
964,100,0.6342773,1.132202,-0.0604248,-31.98578,-47.94129,27.32025,-0.3007813,-0.2689209,-0.729126
965,100,0.510376,0.9932861,0.02233887,3.581391,-2.9982,10.36285,-0.3007813,-0.2689209,-0.729126
966,100,0.3480225,0.7470703,0.2664795,112.2269,-107.5165,-26.94641,-0.3007813,-0.2689209,-0.729126
967,100,0.2810059,1.164551,0.002319336,-90.12543,42.06451,19.65652,-0.3007813,-0.2689209,-0.729126
968,100,0.5496826,1.057373,-0.2563477,-43.38791,-73.69141,-40.18784,-0.3007813,-0.2689209,-0.729126
970,100,-0.0345459,0.7299805,0.2331543,39.96353,-8.54599,-0.8897401,-0.3007813,-0.2689209,-0.729126
971,100,0.2646484,1.273682,-0.1734619,-86.50665,30.81192,196307,-0.3907471,-0.2368164,-0.7833252
972,100,0.2469482,0.9742432,-0.07226563,23.62671,-3.379517,-43.56735,-0.3907471,-0.2368164,-0.7833252
973,100,0.3740234,1.022705,-0.01416016,-2.250519,16.50879,4588,-0.3907471,-0.2368164,-0.7833252
975,100,0.1397705,1.338379,0.1982422,-56.05362,6.317902,9.532928,-0.3907471,-0.2368164,-0.7833252
976,100,0.2397461,0.8005371,-0.1209717,-12.29187,-14.96857,0.299164,-0.3907471,-0.2368164,-0.7833252
977,100,0.4019775,0.9265137,-0.2403564,8.703003,-27.50717,1.26358,-0.3457031,-0.2716064,-0.659668
978,100,0.04406738,0.6380615,0.06384277,6.542206,-6.527253,-15.04334,-0.3457031,-0.2716064,-0.659668
979,100,0.3171387,1.150757,-0.1499023,-60.53971,53.0629,10.69931,-0.3457031,-0.2716064,-0.659668
980,100,0.2004395,0.8895264,0.01843262,38.83453,3.970185,-40.06073,-0.3457031,-0.2716064,-0.659668
981,100,0.5288086,0.9571533,-0.1343994,9.929199,-30.38574,-6.863709,-0.3457031,-0.2716064,-0.659668
982,100,0.1890869,0.6513672,0.2427979,38.67752,-9.667511,-1.80191,-0.3457031,-0.2716064,-0.659668
983,100,0.3249512,1.253052,-0.01928711,-94.35731,16.55365,8.351593,-0.4069824,-0.2978516,-0.7325439
984,100,0.5037842,1.11792,0.05627441,-82.70096,-67.3735,-14.52744,-0.4069824,-0.2978516,-0.7325439
985,100,0.4421387,0.9694824,-0.123291,18.0191,-6.258088,0.500946,-0.4069824,-0.2978516,-0.7325439
986,100,0.02990723,0.7324219,0.2166748,41.33926,-15.14801,-7.873078,-0.4069824,-0.2978516,-0.7325439
987,100,0.3048096,1.234863,-0.07641602,-76.48026,34.74472,2.01523,-0.4069824,-0.2978516,-0.7325439
988,100,0.4486084,0.9052734,-0.03442383,21.4061,-24.6286,-468,-0.4069824,-0.2978516,-0.7325439
